contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,17,18,19,20,21,22,23,24,25,29,56,60,63,64,72,73,74,75,76,77,78,80,81,82,83,102,103,108,114,136,146,147,153,154,160,214,215,230,231,233,276,321,322,323,326,327,328,338,374,375,391,395,396,458,sequenceId,possessionId,keyPass,140,141,318,210,6,9,26,107,65,79,100,121,133,254,280,281,282,300,324,468,472,68,84,85,138,273
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701854089,394,13,1,40,27,A. Ahmad,4csz412vb3lquessbnf999ct0,1,87.0,49.1,2024-07-19T17:40:28.112,2024-07-19T17:41:37,1.0,"{""id"": 5109144989, ""qualifierId"": 321, ""value"": ""0.19935300946235657""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.1,4.2,NaN,true,NaN,92.5,63.2,true,true,NaN,NaN,NaN,98.2,49.5,NaN,NaN,0.19935300946235657,NaN,NaN,1,2,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701854377,397,13,1,41,6,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,1,91.7,51.9,2024-07-19T17:41:07.195,2024-07-22T13:30:19,1.0,"{""id"": 5109146455, ""qualifierId"": 326, ""value"": ""3""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.4,30.6,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,98.6,50.5,NaN,NaN,0.039365749806165695,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701855219,421,15,1,43,5,K. Kusk,11cna826ls27ahux2w0ckapqt,1,83.0,47.7,2024-07-19T17:43:05.585,2024-07-22T13:30:28,NaN,"{""id"": 5109151831, ""qualifierId"": 321, ""value"": ""0.0440157875418663""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,52.8,5.7,NaN,NaN,NaN,96.9,49.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,378,NaN,0.0440157875418663,0.1693,NaN,3,3,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701855227,422,13,1,43,6,A. Ahmad,4csz412vb3lquessbnf999ct0,1,84.3,53.2,2024-07-19T17:43:06.855,2024-07-19T18:02:08,NaN,"{""id"": 5109152083, ""qualifierId"": 153}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.1,11.1,true,NaN,NaN,93.6,40.6,true,NaN,NaN,NaN,NaN,98.2,50.9,NaN,NaN,0.08620142191648483,NaN,true,1,2,true,421,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701859937,469,15,2,45,52,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,1,92.3,59.7,2024-07-19T18:02:56.128,2024-07-22T11:30:19,1.0,"{""id"": 5109178709, ""qualifierId"": 327, ""value"": ""2""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,51.9,17.7,NaN,NaN,NaN,98.8,51.1,NaN,true,NaN,NaN,NaN,NaN,NaN,415,NaN,0.022915871813893318,0.063,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2701868063,567,15,2,64,44,N. Zachariassen,ass2un9by50uzrp6i9njn7nkk,1,81.1,29.5,2024-07-19T18:21:47.932,2024-07-22T11:30:21,NaN,"{""id"": 5109226071, ""qualifierId"": 78}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,50.7,19,NaN,NaN,NaN,86.9,35.7,NaN,NaN,NaN,NaN,true,98.9,47.3,628,NaN,0.041849397122859955,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701864799,573,16,2,57,14,L. Steffensen,9l89n30nejpn2u22ygvchwnze,1,93.0,54.2,2024-07-19T18:14:18.850,2024-07-22T11:30:20,1.0,"{""id"": 5109207367, ""qualifierId"": 230, ""value"": ""99.0""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,48.2,8.2,NaN,NaN,true,NaN,NaN,NaN,true,NaN,true,NaN,99.0,52.3,NaN,NaN,0.4292925298213959,0.7195,NaN,1,2,NaN,NaN,2024-07-19 19:14:17.612,57:13.723,NaN,99.1,50.4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2701872647,652,13,2,75,59,M. Juhl,duvhbifjh37mvlm46akiy431m,1,91.2,40.1,2024-07-19T18:33:03.279,2024-07-22T12:09:36,1.0,"{""id"": 5109250215, ""qualifierId"": 22}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,true,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,57.6,9.7,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,98.2,47.7,NaN,NaN,0.031366147100925446,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2701875827,702,13,2,82,37,V. Montell,99tm7b6ux9s4qocz0y4pcahas,1,66.7,37.3,2024-07-19T18:39:41.765,2024-07-22T12:09:35,1.0,"{""id"": 5109269217, ""qualifierId"": 215}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.3,22.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,98.2,50.4,NaN,NaN,0.01614575833082199,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701874947,770,13,2,80,51,L. Jensen,139g7ilwvcpl519v3scnweg2d,1,85.3,31.5,2024-07-19T18:37:55.282,2024-07-19T19:01:27,1.0,"{""id"": 5109263983, ""qualifierId"": 63}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.5,2.8,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,98.5,47.5,NaN,NaN,0.02281189151108265,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701877657,831,13,2,86,23,L. Jensen,139g7ilwvcpl519v3scnweg2d,1,86.5,39.5,2024-07-19T18:43:27.857,2024-07-22T12:09:37,1.0,"{""id"": 5109280883, ""qualifierId"": 102, ""value"": ""70.9""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,70.9,43.1,NaN,NaN,NaN,90.2,48.6,true,true,NaN,NaN,NaN,98.1,46.4,NaN,NaN,0.06353136897087097,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701877675,832,16,2,86,25,M. Hannesbo,7ar33yy0wd5ah5o8om1l12pgq,1,90.2,49.7,2024-07-19T18:43:29.577,2024-07-22T12:09:39,1.0,"{""id"": 5109279465, ""qualifierId"": 22}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,true,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,49.1,8.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6,50.7,NaN,NaN,0.1410718560218811,0.0351,NaN,1,1,true,NaN,2024-07-19 19:43:28.959,86:25.070,NaN,98.6,52.2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2701880323,877,16,2,92,20,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,1,91.4,41.5,2024-07-19T18:49:24.199,2024-07-22T12:09:33,1.0,"{""id"": 5109295613, ""qualifierId"": 102, ""value"": ""46.6""}",5v3djdmu6nvwdt4167su2gkk4,Vendsyssel vs Roskilde,2024-07-19,NaN,true,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,46.6,25.9,NaN,NaN,true,NaN,NaN,NaN,true,NaN,true,NaN,98.6,48.6,NaN,NaN,0.09450260549783707,0.81,NaN,3,2,NaN,NaN,2024-07-19 19:49:23.556,92:19.667,NaN,99.0,46.8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2703615747,58,16,1,6,33,O. Addo,kqj7nh6pqmqbt0abyyu0fcpg,1,91.4,53.2,2024-07-27T11:07:34.432,2024-07-27T11:11:23,NaN,"{""id"": 5119066345, ""qualifierId"": 23}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,true,NaN,,true,,NaN,true,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,53.8,5.7,NaN,,,NaN,NaN,,NaN,NaN,NaN,true,98.6,50.4,NaN,,0.24614882469177246,0.514,NaN,3,2,NaN,NaN,2024-07-27 12:07:33.875,06:32.716,,98.9,52.0,true,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2703615635,90,14,1,5,59,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,94.0,66.7,2024-07-27T11:07:00.230,2024-07-28T16:31:20,1.0,"{""id"": 5119063275, ""qualifierId"": 22}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,NaN,NaN,,true,,true,NaN,,NaN,true,Center,NaN,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,,46.3,39.2,true,,,NaN,NaN,,true,NaN,NaN,NaN,99.3,53.1,NaN,,0.04944983869791031,NaN,NaN,1,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2703615949,112,15,1,8,9,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,92.0,47.4,2024-07-27T11:09:10.453,2024-07-28T12:29:49,1.0,"{""id"": 5119087193, ""qualifierId"": 321, ""value"": ""0.13155147433280945""}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,true,NaN,,true,,NaN,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,46.4,7.6,NaN,,,98.8,49.3,,true,true,NaN,NaN,NaN,NaN,61,,0.13155147433280945,0.3142,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2703617267,128,15,1,16,28,E. Nnamani,8i0o1b8rjsab9se3v6vteqmfo,1,93.2,54.8,2024-07-27T11:17:29.573,2024-07-28T17:29:23,1.0,"{""id"": 5119072429, ""qualifierId"": 79}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,true,NaN,,true,,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,50.9,20.8,NaN,,,96.3,53.6,,true,NaN,NaN,NaN,99.7,51.3,182,,0.16600950062274933,NaN,NaN,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,NaN,true,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2703617313,131,15,1,17,7,J. Egeris,2uellcocrvapu7o70g5zdcmad,1,94.0,52.8,2024-07-27T11:18:09.590,2024-07-28T17:29:25,1.0,"{""id"": 5119077357, ""qualifierId"": 102, ""value"": ""52.1""}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,true,true,NaN,,NaN,,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,,52.1,14.6,NaN,,,98.8,51.1,,true,NaN,NaN,NaN,NaN,NaN,484,,0.14724113047122955,0.0975,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2703616301,137,13,1,10,13,A. Maarup,cf6zq49y8v1ekw07e7yi3uac,1,95.6,66.1,2024-07-27T11:11:14.964,2024-07-28T16:24:27,1.0,"{""id"": 5122739407, ""qualifierId"": 103, ""value"": ""77.8""}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,true,NaN,NaN,,NaN,,NaN,NaN,,true,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,NaN,,59.7,77.8,NaN,,,NaN,NaN,,true,NaN,NaN,NaN,99.3,53.4,NaN,,0.009667572565376759,NaN,NaN,3,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2703616549,152,15,1,11,50,K. Nyegaard,4rhxehi019n7z1z1m7a39w1sk,1,88.6,45.8,2024-07-27T11:12:52.154,2024-07-28T16:31:41,1.0,"{""id"": 5119070267, ""qualifierId"": 78}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,true,NaN,,true,,true,NaN,,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,48.3,2.5,NaN,,,98.6,48.7,,true,NaN,NaN,NaN,NaN,NaN,89,,0.3062049448490143,0.129,NaN,1,2,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,
bd4qakf7j0wwie8wke9km7uj8,Roskilde,2703616571,154,16,1,11,53,R. Arabaci,7h02v4ymnko5fh01iylbh34es,1,89.0,45.6,2024-07-27T11:12:54.682,2024-07-28T16:31:18,NaN,"{""id"": 5119068591, ""qualifierId"": 374, ""value"": ""2024-07-27 12:12:53.966""}",5yc6itlm0c8fncu5dj17bkg7o,Roskilde vs B 93,2024-07-27,NaN,true,NaN,,true,,true,NaN,,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,true,NaN,NaN,,46.9,19.6,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,99.0,48.9,NaN,,0.1690363585948944,0.2418,true,2,2,true,152,2024-07-27 12:12:53.966,11:52.807,,1.0,52.3,true,,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,ATTEMPT_SAVED,599121,3050,NaN,NaN,NaN,152,,,,,
