team_name,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,210.0,213.0,22.0,23.0,6.0,9.0,24.0,25.0,26.0,107.0
Hobro,2702472017,13,1,0,41,1,33.9,26.0,O. Overgaard,3.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,47.9,11.1,0.00003193,NaN,NaN,5.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472019,14,4,0,46,1,54.2,16.6,J. Cornelius,3.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472379,14,61,1,42,1,47.1,21.9,T. Arndal,7.0,6.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472129,15,1,0,58,1,55.1,5.2,O. Klitten,4.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,44.6,10.9,0.00003001,NaN,NaN,2.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472385,15,1,1,44,0,45.3,22.1,M. Due Grandt,8.0,6.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,45.7,20.1,NaN,NaN,NaN,5.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472165,16,1,1,0,1,41.1,28.3,E. Søgaard,4.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,30.3,42.6,0.00000909,NaN,NaN,2.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472433,16,1,1,51,1,22.1,22.1,K. Enghardt,10.0,8.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,57.0,30.9,0.0001856,NaN,NaN,0.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472437,17,1,1,54,0,57.0,31.0,M. Bruhn,10.0,8.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,45.6,10.4,NaN,NaN,NaN,4.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472189,17,1,1,6,1,26.2,42.3,J. Bøge,4.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,12.2,53.7,0.00000085,NaN,NaN,2.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472485,18,1,2,0,1,56.3,23.9,M. Bay,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,65.9,25.2,0.00058307,NaN,NaN,0.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472207,18,1,1,14,0,16.3,56.3,A. Søndergaard,4.0,3.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,68.3,72.2,NaN,NaN,NaN,0.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472487,19,49,2,2,1,66.0,25.2,M. Bruhn,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472245,19,1,1,24,1,34.5,66.4,J. Bøge,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,35.2,87.1,0.00000528,NaN,NaN,1.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472495,20,1,2,2,1,66.0,25.2,M. Bruhn,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,58.4,26.7,0.00030799,NaN,NaN,3.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472247,20,49,1,26,1,35.1,88.6,F. Dietz,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472267,21,1,1,26,1,35.1,88.6,F. Dietz,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,36.8,77.6,0.00001041,NaN,NaN,4.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472521,21,1,2,9,1,63.1,34.2,M. Bay,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,56.7,35.4,0.00030717,NaN,NaN,3.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472281,22,1,1,29,1,37.3,79.0,F. Mortensen,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,25.9,73.1,0.00000392,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472527,22,1,2,11,1,49.8,42.8,N. Schmidt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,42.5,78.2,0.00004236,NaN,NaN,1.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472293,23,1,1,31,1,25.9,73.1,J. Bøge,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,25.2,86.3,0.00000209,NaN,NaN,1.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472537,23,1,2,13,1,42.5,76.9,J. Witt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,43.9,61.7,0.00004146,NaN,NaN,4.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472565,24,1,2,15,1,44.3,60.5,N. Schmidt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,43.0,13.5,0.00003463,NaN,NaN,4.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472313,24,1,1,33,1,30.0,84.6,F. Dietz,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,31.5,95.8,0.00000324,NaN,NaN,1.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472321,25,1,1,38,0,46.8,91.6,L. Klitten,6.0,5.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,53.1,68.3,NaN,NaN,NaN,5.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472607,25,1,2,20,1,44.1,7.6,K. Enghardt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,49.6,5.6,0.0000278,NaN,NaN,6.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472615,26,1,2,26,1,47.9,5.6,S. Sharif,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,39.1,18.0,0.00001643,NaN,NaN,2.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472373,26,74,1,44,1,54.7,72.3,F. Mortensen,9.0,7.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472617,27,1,2,27,1,34.0,23.3,K. Enghardt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,18.2,49.6,0.00000223,NaN,NaN,2.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472391,27,49,1,45,1,58.2,74.7,F. Christensen,9.0,7.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472401,28,1,1,45,1,58.7,76.7,F. Christensen,9.0,7.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,52.7,80.1,0.00010347,NaN,NaN,2.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472629,28,1,2,28,1,17.5,51.9,A. Kappenberger,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,25.2,72.9,0.00000267,NaN,NaN,1.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472641,29,1,2,30,1,26.6,73.3,J. Witt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,33.9,67.6,0.00000811,NaN,NaN,5.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472419,29,1,1,48,1,54.7,80.1,L. Klitten,9.0,7.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,59.2,72.9,0.00025072,NaN,NaN,5.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472421,30,1,1,50,0,59.2,72.9,M. Kristensen,9.0,7.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,66.9,72.0,NaN,NaN,NaN,6.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472663,30,1,2,33,1,36.2,67.6,N. Schmidt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,36.2,71.5,0.00001126,NaN,NaN,1.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472673,31,1,2,38,1,34.3,67.8,L. Bøje-Larsen,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,22.6,63.9,0.00000293,NaN,NaN,3.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472463,31,43,1,57,1,0.0,0.0,M. Kristensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472469,32,1,1,57,1,54.7,85.6,M. Kristensen,11.0,9.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,45.0,82.5,0.00003702,NaN,NaN,3.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472697,32,1,2,41,1,26.1,68.7,J. Witt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,25.2,37.8,0.0000039,NaN,NaN,4.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472475,33,1,1,58,1,45.0,82.5,F. Dietz,11.0,9.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,48.6,76.9,0.00005003,NaN,NaN,5.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472711,33,1,2,42,1,18.9,28.6,K. Enghardt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,24.7,32.8,0.0000023,NaN,NaN,0.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472749,34,1,2,42,1,29.0,33.9,M. Due Grandt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,38.0,42.4,0.00001647,NaN,NaN,0.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472479,34,61,1,59,0,48.6,76.9,F. Mortensen,11.0,9.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472755,35,1,2,47,0,50.7,35.7,N. Schmidt,12.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,62.3,30.4,NaN,NaN,NaN,6.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472765,35,8,2,51,1,29.6,65.2,F. Mortensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472779,36,61,2,52,1,60.7,29.1,M. Due Grandt,NaN,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472847,36,83,3,4,0,43.9,46.0,F. Mortensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472805,37,1,2,54,1,55.8,5.5,S. Sharif,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,51.2,23.0,0.00008728,NaN,NaN,2.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702472991,37,45,3,27,0,29.5,29.2,J. Cornelius,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473023,38,7,3,31,0,24.6,33.0,F. Mortensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472817,38,1,2,58,1,49.1,23.6,N. Schmidt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,38.6,25.8,0.00002113,NaN,NaN,3.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472829,39,1,2,59,1,38.4,26.4,K. Enghardt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,37.8,64.3,0.0000236,NaN,NaN,1.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473275,39,61,4,8,0,13.2,84.2,L. Klitten,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473283,40,6,4,9,0,8.8,85.1,L. Klitten,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472845,40,1,3,1,1,36.9,64.8,J. Witt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,46.0,54.5,0.00005384,NaN,NaN,5.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472859,41,1,3,5,1,52.0,51.9,M. Due Grandt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,34.4,42.7,0.00002172,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473421,41,5,4,42,1,-1.1,45.4,F. Mortensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473535,42,1,4,59,1,4.7,56.5,J. Bøge,16.0,11.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,3.6,50.4,0.0000004,NaN,NaN,4.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472881,42,1,3,7,1,34.4,42.4,K. Enghardt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,34.2,63.0,0.00001206,NaN,NaN,1.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472901,43,1,3,13,1,47.0,72.7,L. Bøje-Larsen,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,36.1,65.7,0.00001812,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473565,43,1,5,1,0,4.9,50.2,A. Søndergaard,16.0,11.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,64.1,39.6,NaN,NaN,NaN,6.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473617,44,4,5,10,0,55.5,47.3,M. Kristensen,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472957,44,1,3,15,1,37.2,60.6,J. Witt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,90.7,96.5,0.00108832,NaN,NaN,0.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702472989,45,1,3,25,1,89.6,96.1,A. Justinussen,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,75.4,86.7,0.00106317,NaN,NaN,3.5,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473729,45,49,5,32,1,39.1,37.6,E. Søgaard,19.0,13.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473761,46,1,5,33,1,34.5,39.1,E. Søgaard,19.0,13.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,7.9,51.4,0.00000078,NaN,NaN,2.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473003,46,1,3,29,1,72.0,75.9,M. Due Grandt,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,74.1,82.7,0.00117068,NaN,NaN,1.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473797,47,1,5,40,1,9.8,51.7,A. Søndergaard,19.0,13.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,46.4,28.4,0.00004251,NaN,NaN,5.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473019,47,1,3,30,1,74.1,82.7,L. Bøje-Larsen,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,77.4,73.6,0.00301257,NaN,NaN,5.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473021,48,50,3,31,1,75.4,67.0,M. Bay,13.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473803,48,1,5,45,0,54.2,32.1,O. Overgaard,19.0,13.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,63.8,36.5,NaN,NaN,NaN,0.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473061,49,1,3,34,1,72.4,70.9,M. Due Grandt,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,75.8,32.2,0.00567437,NaN,NaN,4.8,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473855,49,44,5,54,1,34.8,87.7,F. Dietz,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473863,50,1,5,55,1,31.6,82.5,F. Dietz,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,43.7,84.6,0.0000218,NaN,NaN,0.1,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473109,50,1,3,39,1,75.3,25.6,S. Sharif,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,88.5,11.0,0.00214178,NaN,NaN,5.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473113,51,43,3,41,1,0.0,0.0,T. Arndal,NaN,NaN,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473869,51,49,5,57,1,43.7,84.6,L. Klitten,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473127,52,1,3,43,1,90.3,7.3,T. Arndal,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,87.1,4.4,0.00078948,NaN,NaN,3.7,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473913,52,1,5,57,1,43.7,84.6,L. Klitten,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,60.8,84.3,0.000179,NaN,NaN,6.3,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473185,53,1,3,44,1,87.0,4.4,S. Sharif,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,80.4,5.9,0.00071621,NaN,NaN,3.0,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473933,53,1,6,5,1,73.4,92.7,J. Cornelius,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,56.0,90.7,0.00013246,NaN,NaN,3.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473199,54,1,3,53,1,68.4,8.3,N. Schmidt,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,46.4,15.2,0.00006198,NaN,NaN,2.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473953,54,1,6,9,1,56.0,90.7,F. Mortensen,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,45.1,89.7,0.00002952,NaN,NaN,3.2,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473207,55,1,3,54,1,45.9,16.7,K. Enghardt,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,39.5,46.9,0.00003281,NaN,NaN,1.9,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473969,55,1,6,11,1,47.0,91.8,F. Dietz,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,46.5,81.6,0.00003454,NaN,NaN,4.6,NaN,NaN,NaN,,,NaN,NaN,NaN
Hillerød,2702473217,56,1,3,55,1,37.6,51.2,J. Witt,14.0,10.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,41.0,74.8,0.00002493,NaN,NaN,1.4,NaN,NaN,NaN,,,NaN,NaN,NaN
Hobro,2702473983,56,1,6,13,1,45.9,79.3,F. Mortensen,21.0,15.0,NaN,NaN,Hillerød vs Hobro,2024-07-21,41.1,87.5,0.00001695,NaN,NaN,2.3,NaN,NaN,NaN,,,NaN,NaN,NaN
