contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,league_name,date,country,9,15,17,18,20,22,23,24,25,26,29,56,60,63,64,72,74,75,76,78,79,80,81,82,84,87,100,102,103,108,121,136,146,147,154,160,214,215,230,231,233,254,280,281,282,321,322,326,327,328,353,374,375,390,458,472,sequenceId,possessionId,keyPass,140,141,318,210,6,107,16,19,73,83,85,113,153,216,217,323,338,391,395,396,468
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828308627,384,13,1,44,53,M. Hansen,cod92jjb3qqrg6n1tu15ciwpg,1,83.7,65.1,2025-07-20T13:46:20.172,2025-07-20T13:47:32,1.0,"{""id"": 4611686018471119517, ""qualifierId"": 322, ""value"": ""0.0""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,43.2,44.4,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,97.6,51.1,NaN,NaN,NaN,NaN,NaN,0.07662701606750488,0.0,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828313783,426,15,2,48,58,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,81.6,30.0,2025-07-20T14:06:56.489,2025-07-20T14:08:03,1.0,"{""id"": 5802796203, ""qualifierId"": 29}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.1,3.2,NaN,NaN,NaN,98.0,48.7,NaN,NaN,NaN,true,NaN,NaN,459,NaN,NaN,NaN,NaN,0.03626149520277977,0.03278132528066635,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828314087,471,15,2,49,49,M. Hebo,b13l1wrb747y9cdc8wqltan6d,1,76.2,46.4,2025-07-20T14:07:47.359,2025-07-20T14:12:02,1.0,"{""id"": 5802805545, ""qualifierId"": 231, ""value"": ""49.1""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,48.1,19,NaN,NaN,NaN,83.4,46.9,true,NaN,NaN,NaN,98.6,49.1,433,NaN,NaN,NaN,NaN,0.025343429297208786,0.0,2,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828319651,575,15,2,65,53,P. Bjur,6m4anciafmzc24s44xszymbc9,1,88.2,29.5,2025-07-20T14:23:51.436,2025-07-20T14:24:57,1.0,"{""id"": 5802829305, ""qualifierId"": 22}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,Center,NaN,true,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8,19.0,NaN,true,NaN,98.8,46.6,NaN,NaN,NaN,true,NaN,NaN,638,NaN,NaN,NaN,NaN,0.03538128733634949,0.19317476451396942,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828317713,595,15,2,59,48,F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,1,94.6,37.6,2025-07-20T14:17:46.352,2025-07-20T14:28:10,1.0,"{""id"": 4611686018471119949, ""qualifierId"": 322, ""value"": ""0.0""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,true,46.4,19,NaN,NaN,NaN,96.7,41.0,true,NaN,NaN,NaN,98.9,47.5,509,NaN,NaN,NaN,NaN,0.14658969640731812,0.0,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828317725,596,15,2,59,49,O. Buur,8822s8ns7oyvjqade4oaxzg0l,1,89.5,38.7,2025-07-20T14:17:47.442,2025-07-20T14:28:49,NaN,"{""id"": 5802835933, ""qualifierId"": 147, ""value"": ""45.8""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,true,NaN,true,true,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,true,50.9,19,NaN,NaN,NaN,95.6,45.8,NaN,NaN,NaN,NaN,98.5,48.7,510,NaN,NaN,NaN,NaN,0.14020442962646484,0.0,2,2,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828320605,604,13,2,68,58,A. Lausen,ate1ymumg2iwzn8uyyf3ts222,1,88.5,50.0,2025-07-20T14:26:56.413,2025-07-20T14:28:13,NaN,"{""id"": 5802834717, ""qualifierId"": 56, ""value"": ""Center""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,true,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.1,80.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,98.8,50.7,NaN,NaN,NaN,NaN,NaN,0.7884,0.0,1,1,NaN,661,NaN,NaN,179456,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828321643,641,15,2,73,6,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,75.5,72.1,2025-07-20T14:31:04.153,2025-07-20T14:33:10,NaN,"{""id"": 5802842825, ""qualifierId"": 147, ""value"": ""66.1""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,46.3,19,NaN,NaN,NaN,81.2,66.1,NaN,NaN,NaN,true,96.9,53.4,678,NaN,NaN,NaN,NaN,0.01534096896648407,0.0,2,2,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828322347,695,15,2,74,52,B. Rolland,2wwpfsducpmryacr17y8k70iy,1,83.6,55.1,2025-07-20T14:32:49.987,2025-07-20T14:33:56,1.0,"{""id"": 5802844739, ""qualifierId"": 322, ""value"": ""0.41866785287857056""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.0,3.8,NaN,NaN,NaN,99.4,51.4,true,NaN,NaN,NaN,NaN,NaN,668,NaN,NaN,NaN,NaN,0.0951547622680664,0.41866785287857056,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828325265,761,13,2,83,17,L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,1,82.4,42.3,2025-07-20T14:41:15.191,2025-07-20T14:42:22,1.0,"{""id"": 4611686018471120061, ""qualifierId"": 322, ""value"": ""0.0""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,true,true,true,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.8,62.5,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,98.1,47.7,NaN,NaN,NaN,NaN,NaN,0.07670076936483383,0.0,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828327047,786,13,2,89,41,T. Freriks,4jve632xnmqujh4ioaxpaovai,1,96.6,42.8,2025-07-20T14:47:39.414,2025-07-20T14:48:51,1.0,"{""id"": 5802871463, ""qualifierId"": 103, ""value"": ""18.1""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,42.7,18.1,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,98.1,46.8,NaN,NaN,NaN,NaN,NaN,0.1296558529138565,0.0,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828326685,806,16,2,87,28,Í. Þorvaldsson,5k2hgogp2g5ivgdnq99ejp27e,1,87.3,41.8,2025-07-20T14:45:26.813,2025-07-20T14:49:30,1.0,"{""id"": 5802868877, ""qualifierId"": 56, ""value"": ""Center""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,true,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9,7.0,NaN,NaN,true,NaN,NaN,true,NaN,true,NaN,98.2,48.6,NaN,true,NaN,NaN,NaN,0.4276219308376312,0.41177791357040405,1,1,NaN,NaN,2025-07-20 15:45:25.946,87:28.123,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2828327949,817,15,2,93,34,A. Skipper,aqc0qritba195wf770gyd1149,1,91.8,35.4,2025-07-20T14:51:32.786,2025-07-20T14:52:12,1.0,"{""id"": 5802876307, ""qualifierId"": 103, ""value"": ""17.1""}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,Center,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,47.9,17.1,NaN,NaN,NaN,98.5,47.1,true,NaN,NaN,NaN,NaN,NaN,848,NaN,NaN,NaN,NaN,0.02205786667764187,0.043160632252693176,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
anga7587r1zv4ey71ge9zxol3,Lyngby,2828327711,841,13,2,92,30,G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,1,74.9,59.9,2025-07-20T14:50:28.790,2025-07-20T14:51:37,1.0,"{""id"": 5802907109, ""qualifierId"": 215}",bu0ez9a5mhcxh9c23fny7d7h0,Esbjerg vs Lyngby,1_Division,2025-07-20,DNK,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.2,9.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,99.1,51.3,NaN,NaN,NaN,NaN,NaN,0.02781704068183899,0.0,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,,,,,,,,,,
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2829364629,28,15,1,2,18,P. Bjur,6m4anciafmzc24s44xszymbc9,1,86.1,36.6,2025-07-26T12:05:20.967,2025-07-26T12:06:40,1.0,"{""id"": 5808676281, ""qualifierId"": 63}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,47.2,4.2,NaN,,,92.8,43.5,NaN,NaN,NaN,true,98.5,47.8,21,,,,,0.08710755407810211,0.0,2,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2829365313,49,13,1,4,28,J. Lucena,5sha6xhovfmuzd7rolx1om39w,1,87.7,63.6,2025-07-26T12:07:30.524,2025-07-26T12:08:37,1.0,"{""id"": 5808680295, ""qualifierId"": 103, ""value"": ""1.4""}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,NaN,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.8,1.4,NaN,,,NaN,NaN,true,NaN,NaN,true,96.9,52.5,NaN,,,,,0.07552174478769302,0.0,3,2,NaN,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,2829366399,76,16,1,7,17,N. Clausen,6dzg820946z4848whaa6ny2nd,1,76.6,66.4,2025-07-26T12:10:19.691,2025-07-28T07:29:19,1.0,"{""id"": 5813321547, ""qualifierId"": 395, ""value"": ""98.6""}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,NaN,NaN,true,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.9,10.8,NaN,,,NaN,NaN,NaN,NaN,NaN,true,98.4,51.8,NaN,,,,,0.031632766127586365,0.10432379692792892,1,2,NaN,,2025-07-26 13:10:18.072,07:15.854,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6,52.5,NaN
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2829366995,80,16,1,9,35,L. From,6hmsrr08cllpl4iumu92zskbt,1,85.0,59.5,2025-07-26T12:12:38.161,2025-07-28T07:29:21,1.0,"{""id"": 5813323143, ""qualifierId"": 396, ""value"": ""47.3""}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,NaN,true,NaN,true,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,45.6,19.0,NaN,,,NaN,NaN,NaN,NaN,true,NaN,94.6,53.3,NaN,,,,,0.10144717991352081,0.7992263436317444,2,2,NaN,,2025-07-26 13:12:37.140,09:34.922,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4,47.3,NaN
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2829368269,115,15,1,13,48,L. From,6hmsrr08cllpl4iumu92zskbt,1,88.4,43.6,2025-07-26T12:16:50.514,2025-07-28T08:29:26,1.0,"{""id"": 5809000239, ""qualifierId"": 17}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,true,true,NaN,NaN,true,NaN,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.9,17.1,NaN,,,96.7,48.2,true,NaN,NaN,NaN,NaN,NaN,121,,,,,0.06108257547020912,0.17812038958072662,2,1,true,,NaN,NaN,,NaN,,,,,,,,,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,2829368599,124,13,1,14,46,L. Vigen,8k4wwchytdstpn0yhrxd5nbv9,1,59.4,43.8,2025-07-26T12:17:49.200,2025-07-26T12:18:59,NaN,"{""id"": 5808698827, ""qualifierId"": 56, ""value"": ""Center""}",bvvrtxnqrk97bjs1us04z7axg,Esbjerg vs Hvidovre,1_Division,2025-07-26,DNK,,NaN,NaN,NaN,true,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.6,77.8,NaN,,,NaN,NaN,NaN,NaN,NaN,true,89.9,49.5,NaN,,,,,0.015411869622766972,0.0,1,3,NaN,,NaN,NaN,,true,,,,,,,,,,,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,819
