team_name,contestantId,match_id,id,eventId,typeId,timeMin,timeSec,outcome,x,y,playerName,sequenceId,possessionId,keyPass,assist,label,date,140.0,141.0,318.0,321.0,322.0,210.0,212.0,213.0,223.0,224.0,225.0,22.0,23.0,5.0,6.0,9.0,19.0,24.0,25.0,26.0,28.0,107.0,44.0,292.0,293.0,sequence_duration,sequence_xG,receiverId,receiverName,match_state
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641587,10,43,0,9,1,0.0,0.0,L. Klitten,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,75.8,84.8,0.00125921,NaN,NaN,NaN,23.2,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641473,6,1,0,10,1,61.1,24.3,G. Larsen,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,64.9,26.7,0.00040215,NaN,NaN,NaN,4.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,k43cten7yb6p59yo0firhb84,M. Schütt,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641475,7,1,0,11,1,65.8,27.3,M. Schütt,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,66.3,18.3,0.00051967,NaN,NaN,NaN,6.1,4.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641477,8,1,0,12,1,66.3,18.3,S. Larsen,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,57.7,7.4,0.00012899,NaN,NaN,NaN,11.7,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,6gmm4awyvlf9p7jr9dvnmp0tm,L. Bust,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641483,9,43,0,13,1,0.0,0.0,L. Bust,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,68.9,11.1,0.00034883,NaN,NaN,NaN,13.0,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641485,10,1,0,14,1,68.9,11.1,M. Rochester,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,72.8,26.2,0.00159801,NaN,NaN,NaN,11.1,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641597,12,43,0,14,1,0.0,0.0,F. Dietz,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,63.4,70.5,0.00053032,NaN,NaN,NaN,6.3,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641795,15,1,0,14,1,55.8,15.2,H. Bonnesen,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,68.4,19.0,0.00055831,NaN,NaN,NaN,13.5,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,k43cten7yb6p59yo0firhb84,M. Schütt,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641593,11,43,0,15,1,0.0,0.0,V. Rasmussen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,62.3,79.6,0.00046049,NaN,NaN,NaN,14.6,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641599,13,43,0,15,1,0.0,0.0,T. Hansen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,59.4,78.4,0.00027437,NaN,NaN,NaN,6.8,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641613,14,43,0,15,1,0.0,0.0,V. Rasmussen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,71.7,89.3,0.00053888,NaN,NaN,NaN,14.9,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641797,16,61,0,15,1,71.4,17.6,M. Schütt,2.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,5.0,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641505,11,1,0,17,1,75.2,31.0,G. Çulhacı,3.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,89.6,32.7,0.02673952,NaN,NaN,NaN,15.2,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,74m58jsznzu8l89b8h7rkh1bd,C. Tue Jensen,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641507,12,61,0,17,0,89.6,31.6,C. Tue Jensen,3.0,1.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,0.0,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641495,6,52,0,18,1,2.4,61.5,J. Dakir,4.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,22.0,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641623,15,43,0,20,1,0.0,0.0,F. Dietz,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,26.6,64.2,0.00001727,NaN,NaN,NaN,50.3,3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641641,16,43,0,22,1,0.0,0.0,J. Dakir,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,31.6,54.2,0.00000708,NaN,NaN,NaN,8.6,5.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641649,17,43,0,27,1,0.0,0.0,M. Jacobsen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,39.5,68.4,0.00002089,NaN,NaN,NaN,16.2,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641659,18,43,0,30,1,0.0,0.0,F. Dietz,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,47.2,57.5,0.00006367,NaN,NaN,NaN,9.3,5.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641667,19,43,0,34,1,0.0,0.0,T. Hansen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,46.3,51.2,0.00006311,NaN,NaN,NaN,7.5,4.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641693,20,43,0,35,1,0.0,0.0,O. Klitten,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,32.9,49.6,0.00001468,NaN,NaN,NaN,14.1,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641547,7,80,0,37,0,8.7,51.2,J. Dakir,4.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,22.0,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641563,8,1,0,40,0,8.7,51.2,J. Dakir,4.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,61.6,53.1,NaN,NaN,NaN,NaN,55.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,22.0,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827641791,21,43,0,40,1,0.0,0.0,M. Jacobsen,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,30.2,61.4,0.00000766,NaN,NaN,NaN,12.9,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641567,13,1,0,44,0,30.2,51.8,M. Westergren,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,44.1,52.7,NaN,NaN,NaN,NaN,14.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645849,147,1,0,46,1,53.0,56.4,T. Hansen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,53.8,71.8,0.00010188,NaN,NaN,NaN,10.5,1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645855,150,43,0,47,1,0.0,0.0,L. Klitten,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645851,148,1,0,48,1,63.4,70.5,L. Klitten,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,72.1,82.0,0.00098653,NaN,NaN,NaN,12.0,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,dwuxps3jv2852642q000wep6,V. Rasmussen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645853,149,1,0,50,1,62.1,81.8,V. Rasmussen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,57.1,70.3,0.0002549,NaN,NaN,NaN,9.4,4.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645863,153,1,0,52,1,53.3,82.8,F. Dietz,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,61.1,75.8,0.00028245,NaN,NaN,NaN,9.5,5.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827789197,780,28,3,30,1,57.0,10.1,NaN,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645859,151,1,0,53,1,64.7,67.7,T. Hansen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,55.4,79.9,0.00019338,NaN,NaN,NaN,12.8,2.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ebd3uvtt54wkdsahc2127j02c,F. Dietz,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645847,146,1,0,54,1,50.3,79.1,F. Dietz,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,62.7,93.0,0.00016069,NaN,NaN,NaN,16.1,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645845,145,1,0,55,1,55.0,93.6,V. Rasmussen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,20.7,62.4,0.00000538,NaN,NaN,NaN,41.8,3.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ebd3uvtt54wkdsahc2127j02c,F. Dietz,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645841,143,1,1,0,1,21.4,55.0,J. Dakir,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,33.9,55.0,0.00000911,NaN,NaN,NaN,13.1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645843,144,1,1,4,1,29.8,46.4,M. Jacobsen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,23.4,79.1,0.0000029,NaN,NaN,NaN,23.2,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,dwuxps3jv2852642q000wep6,V. Rasmussen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645861,152,1,1,8,1,34.8,70.7,F. Dietz,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,44.7,66.4,0.00003721,NaN,NaN,NaN,10.8,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ebd3uvtt54wkdsahc2127j02c,F. Dietz,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827645865,154,1,1,11,1,40.5,67.7,T. Hansen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,44.7,45.6,0.00005286,NaN,NaN,NaN,15.7,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827646509,216,1,1,12,1,45.9,44.2,O. Klitten,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,33.5,43.4,0.000015,NaN,NaN,NaN,13.0,3.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827646537,222,1,1,18,1,37.9,38.3,M. Jacobsen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,32.5,59.7,0.00001125,NaN,NaN,NaN,15.6,1.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827646549,226,1,1,21,1,39.2,65.0,F. Dietz,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,36.6,30.9,0.00001918,NaN,NaN,NaN,23.3,4.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,ebd3uvtt54wkdsahc2127j02c,F. Dietz,draw
Hobro,b2vft81kyjurzbmekvgrqwr64,brnzj43frth2y4gjyeex6n5lg,2827646539,223,1,1,24,1,41.6,31.1,M. Jacobsen,5.0,2.0,NaN,NaN,HB Køge vs Hobro,2025-07-18,47.0,1.9,0.0000256,NaN,NaN,NaN,20.6,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,50.0,0.0,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,draw
HB Køge,8cfkisxf1fkxdqtt6tx1tup48,brnzj43frth2y4gjyeex6n5lg,2827641573,14,43,1,25,1,0.0,0.0,M. Westergren,NaN,NaN,NaN,NaN,HB Køge vs Hobro,2025-07-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,0.0,,,draw
